CLDAP,MSSQL,NETBIOS,UDP-other
1510.222222,647.4814815,269.7285714,401.3402062
1509.333333,609.2280702,271.9821429,399.040404
1510.444444,612.4567901,271,405.25
1506,636.9178082,268.8448276,412.5416667
1509.151515,590.8235294,271.012987,416.0745342
1513.047619,644.2121212,271.2134831,429.2165899
1504,535.6349206,271.5901639,429.5520833
1502,650.4179104,271.8333333,416.3766234
1511.189189,592.9264706,271.9863014,405.4098361
1503.052632,630.3050847,271.0263158,410.6119403
1498.8,569.6721311,269.8607595,409.1184211
1513.368421,615.9130435,274.5757576,409.5588235
1491.230769,583.6756757,273.2816901,408.1318681
1496.967742,603.8918919,271.6851852,406.2432432
1502.342857,604.8360656,271.3114754,400.060241
1512.060606,629.3870968,272.5460993,402.3717949
1513.75,610.6086957,270.7165354,400.0875
1510.8,636.7761194,271.7605634,403.6835443
1511.75,591.5060241,270.5384615,399.1298701
1502.941176,620.88,272.7419355,416.1960784
1509.034483,590.2063492,272.4931507,397.2898551
1509.142857,586.1388889,270.7068966,406.3333333
1509.707317,656.4045802,271.6785714,401.6627907
1511.866667,567.1151079,269.9857143,407.7653061
1505.757576,612.0977444,271.2739726,399.0985915
1508.095238,579.7798742,273.5352113,395.5681818
1512.117647,613.0816327,271,396.313253
1507.032258,576.8934911,268.3770492,401.0666667
1511.272727,597.2937853,272.358209,400.8829787
1501.764706,616.8076923,270.3013699,401.6891892
1513.04,590.2533333,271.0136986,394.7878788
1491.2,622.4680851,272.3846154,400.2253521
1500.444444,636.9577465,271.6440678,409.173913
1488.967742,652.5735294,272.1219512,406.2345679
1504.315789,652.4246575,272.6153846,401.6421053
1511.176471,628.2666667,271.0117647,405.2424242
1507.69697,612.4067797,270.2022472,413.1690141
1503.636364,629.0606061,276.7037037,412.64
1510.512821,595.3647059,274.3181818,414.6421053
1499.333333,585.7183099,269.6716418,423.8596491
1500.526316,531.2666667,273.6617647,414.4647887
1512.315789,598.6760563,271.72,420.2033898
1499.818182,613.0588235,270.4375,412.4558824
1488.222222,629.9384615,271.5068493,406.5753425
1494.173913,643.5205479,272.5925926,402.4456522
1514,599.6382979,273.9701493,403.1325301
1481,602.1566265,272.7162162,399.8125
1499.828571,604.9285714,273,405.0072993
1492.580645,600.9411765,271.3,403.114094
1511.028571,588.505618,271.6,405.7411765
1509.105882,608.5652174,270.7945205,408.1058824
1502.537313,582.3815789,273.2957746,405.1323529
1506.48,648.0121951,270.1692308,410.1612903
1510.512821,601.3733333,270.2571429,399.7301587
1504.25,668.2615385,269.4558824,409.0163934
1488,677.5820896,273.4179104,409.5641026
1505.351351,729.046875,270.7213115,416.6184211
1501.121951,699.9354839,270.4848485,405.6666667
1513.272727,626.65,274.1142857,395.8059701
1513.085714,662.4931507,269.5390071,403.0864198
1510.27907,625.7941176,273.4,400.6585366
1513.414634,608.0895522,270.0789474,401.7594937
1498.258065,605.1014493,271.28125,403.4722222
1507.032258,611.5857143,272.3432836,406.8888889
1508.536585,636.7283951,271.5454545,426.8192771
1507.435897,619.6829268,270.7977528,407.4310345
1513.757576,591.2361111,272.1803279,413.4266667
1510.505747,637.4583333,275.6849315,415.3214286
1500.747475,569.5,271.0147059,429.3846154
1508.810811,604.1587302,272.3787879,416.7123288
1498.4,637.2244898,273.8888889,413.641791
1504.8,611.7951807,272.6153846,410.5178571
1508.26087,671.8125,272.2180451,409.6666667
1500.956522,639.2,271.4251969,402.1343284
1501.090909,595.4264706,272.1904762,401.0143885
1511.333333,612.9302326,270.4444444,408.0604027
1509.911111,606.1267606,271.5441176,404.1058824
1503.333333,650.8666667,272.0724638,411.7837838
1506.653061,636.88,269.4347826,400.038961
1511.8,578.2816901,270.4573643,402.3703704
1498.888889,628.8225806,270.3859649,410.4
1510.75,586.9142857,270.2352941,404.0298507
1501.018868,600.3382353,270.7230769,405.1
1502.114286,587.2083333,271.0273973,407.2
1485.377778,620.2865497,271.5217391,402.8472222
1513.25,605.6540881,270.7605634,409.4680851
1512.243902,577.3561644,267.9577465,406.4107143
1494,616.1805556,271.260274,407.8679245
1513.047619,636.0104167,270.75,400.7887324
1512.947368,587.1272727,270.804878,406.7236842
1510.190476,559.3625,272.40625,392.1777778
1513.319149,638.1756757,269.3787879,397.9836066
1499.6,619.1111111,270.5,402.2295082
1513.619048,589.632,273,398.2592593
1513.764706,607.1066667,273,408.9559748
1483.032258,586.3055556,271.2769231,416.1575758
1511.333333,577.027027,270.7258065,422.8985507
1510.705882,589.4305556,270.4852941,407.9444444
1512.439024,610.942029,271.6031746,404.4814815
1509.428571,603.5064935,269.4561404,411.047619
1503.090909,647.7012987,271.5205479,406.5783133
1499.882353,628.7704918,270.1692308,402.9
1501.885714,612.0327869,269.6829268,394.9577465
1492.666667,657.3561644,268.9571429,398.9571429
1494.444444,614.1846154,271.7534247,405.3
1507.142857,602.047619,270.2933333,421.3529412
1505,619.3057851,271.0175439,419.0714286
1502,603.1878788,270.5802469,409.4081633
1502,602.3214286,270.1940299,404.8166667
1512.193548,615.4912281,272.8305085,398.3461538
1498.484848,571.4217687,269.8289474,408.9677419
1513.407407,683.5890411,273.1176471,394.5797101
1511.767442,655.1617647,270.4615385,391.5384615
1510.952381,595.3529412,270.4098361,403.4342105
1513.130435,630.5576923,269.875,394.4487179
1510.545455,614.7701149,269.4179104,396.2236842
1509.243243,593.0853659,271.0441176,402.3170732
1512.526316,612.8636364,270.4193548,406.1780822
1510.606061,627.4109589,271.7941176,398.5223881
1512.315789,577.0512821,270.7583893,395.34375
1505.804878,578.9346405,268.5267176,387.8730159
1509.151515,600.0857143,270.7763158,390.0632911
1512,589.373494,270.0649351,404.5277778
1506.888889,647.2804878,273.6086957,401.2063492
1508.424242,608.6,271.6166667,402.2093023
1494.363636,630.6515152,272.3846154,405.288
1512.204082,671.7236842,270.4065934,390.9761905
1496.26087,600.5483871,271.0123457,404.140625
1512.315789,600.0746269,270.1940299,404.5365854
1468.857143,629.275,271.6321839,403.3913043
1512.222222,608.1860465,271.4390244,429.1616162
1509.354839,662.78125,272.2328767,423.3478261
1513.384615,598.8194444,268.6133333,412.704698
1511.25,596.5,269.6666667,412.9708029
1506,674.3382353,273.7166667,409.2253521
1510.64,602.28125,272.1803279,402.9746835
1512.666667,627.015873,269,405
1505.589744,675.6393443,269.8133333,417.3647059
1507.166667,619.9387755,272.3043478,411.7192982
1506.705882,571.5285714,269.3636364,429.8021978
1498,570.671875,271.0133333,406.0147059
1509.487179,608.7926829,274.5044248,407.6842105
1494.909091,585.4933333,271.2773723,393.9354839
1489.384615,621.0243902,273.1355932,407.9230769
1506.979592,579.030303,269.7671233,399.8615385
1509.764706,595.6790123,272.0434783,410.6086957
1507.6,581.0786517,271.6506024,400.3857143
1507.142857,602.0123457,270.4857143,405.5714286
1503.833333,621.7681159,271,412.1451613
1501.076923,600.6631579,270.0649351,401.6521739
1507.813333,647.9726027,269.6103896,396.6375
1492.936709,604.5753425,271.5373134,400.9027778
1510.965517,609.9480519,269.779661,399.8181818
1511.473684,624.942029,271.8571429,401.8833333
1505.111111,588.1022727,271.3103448,401.4590164
1511.6,623.3380282,270.4078212,397.3880597
1513.567568,593.7162162,272.0827068,397.0285714
1506.615385,601.8923077,271.6111111,395.5308642
1513.757576,576.1948052,269,400.1851852
1513,601.96,271.5138889,395.5797101
1513.36,570.987013,270.7671233,395.7580645
1509.238095,591.046875,270.71875,399.382716
1500.742857,610.8656716,269.5909091,403.8730159
1510,597.3246753,268.6,401.359375
1511.853659,588.3442623,272.4794521,409.2063492
1512.451613,662.527027,269.9710145,409.140625
1512.974359,625.3882353,269.9253731,411.6823529
1511.837838,605.7375,272.9459459,405.4545455
1493.675676,659.5890411,269.9411765,418.075
1506.774194,599.5441176,269.0273973,390.7906977
1507.297297,635.1585366,271,397.7323944
1508.716981,618.1969697,272.625,402.3818182
1512.628571,610.952381,272.4516129,405.2345679
1513.414634,633.5185185,271,406.6428571
1511.090909,637.4189189,270.6842105,409.8378378
1509.591837,635.78,268.6176471,400.3125
1512.040816,627.921875,269.9253731,401.8217054
1505.789474,578.3818182,271.5,399.6857143
1500.315789,653.4756098,271.2571429,401.0704225
1509.8,636,271.2181818,407.0128205
1497.555556,597.3636364,269.7375887,407.8472222
1497.219512,609.5925926,270.5068493,414.1278195
1507.411765,586.245614,271.5454545,418.3894737
1471.411765,580.6091954,271.2142857,407.8208955
1495.176471,610.3066667,270.2173913,406.8617021
1493.294118,610.2613636,270.4929577,410.7236842
1513.757576,613.4166667,271.2337662,403.030303
1502.129032,577.2916667,270.5955056,404.1176471
1511.142857,613.9756098,269.8663102,399.3666667
1513.314286,651.7857143,271.5211268,411.1515152
1512.787879,591.4294479,269.4460432,414.8939394
1512,609.8789809,270.3965517,407.0641026
1512.444444,614.0381679,270.6666667,405.0149254
1500.488889,615.519774,271.9473684,397.7755102
1510.121212,599.7,271.296875,400.0166667
1508,618.7466667,271.8270677,401.24
1504.75,623.7692308,268.8978102,403.859375
1512.243902,614.5942029,270.2089552,408.0147059
1512.571429,647.4861111,271.7248322,417.8723404
1511.333333,597.72,270.5238095,407.5588235
1508.117647,583.015625,271,413.3414634
1499.411765,582.3088235,270.75,411.4177215
1508.24,617.8933333,271.2647059,403.3493976
1510,595.4659091,270.71875,418.5393258
1510,619.0895522,269.6329114,414.2222222
1513.783784,574.1060606,269.8888889,411.416185
1514,629.5606061,272.2638889,412.3248408
1513.219512,638.3731343,272.6710526,433.8024691
1509.755102,614.4520548,275.3548387,411.9638554
1512.644068,588.1184211,269.8,406.9811321
1514,650.1410256,269.6956522,409.3290323
1512.6,652.2063492,271.2208589,396.8901099
1512.26087,653.2068966,270.803681,395.3548387
1512.4,596.2121212,270.6964286,396.255814
1512.4,689.525641,269.1558442,404.1764706
1513.826087,606.1408451,269.3384615,416.2957746
1513.578947,604.08,270.375,400.3243243
1511.614035,629.9047619,271.7105263,407.0722892
1512,600.6956522,269.7246377,402.8732394
1511.942857,595.4124294,269.9787234,395.6309524
1512.117647,618.984127,270.5597484,401.3376623
1508.378378,628.1604938,275.0344828,418.1851852
1509.428571,628.9552239,271.5362319,418.2117647
1513.333333,591.6619718,268.0140845,405.75
1510,642.0689655,271.4615385,409.8292683
1480.352941,650.5810811,271,399.2537313
1500.666667,607.4736842,270.1,400.4745763
1500.4,588.109375,272.9459459,401.4153846
1506.470588,637.5625,269.7323944,400.012987
1506.222222,661.109589,273.0571429,410.9506173
1512.545455,617.5131579,271.4864865,426.0786517
1506.888889,607.8701299,273.3023256,415.4871795
1504.736842,658.9,266.3709677,410.556701
1504.736842,586.5,269.75,414.7391304
1511.333333,627.8933333,272.5166667,415.7142857
1503.948718,593.5824176,270.71875,404.1343284
1478.756757,607.1529412,270.2121212,403.4117647
1507.052632,588.9577465,267.8888889,405.3650794
1492.782609,615.6285714,268.6857143,400.4772727
1512.133333,610.4375,269.8870968,407.2615385
1477.764706,608.2238806,275.6363636,411.8245614
1497.6,599.2,271,414.9285714
1485.885714,569.9,272.1688312,413
1507.913043,642.4852941,271.2769231,406.9555556
1509.102041,595.1917808,272.0285714,396.0142857
1511.263158,610.5675676,273.6490066,435.7662338
1512.04878,588.1338583,269.6153846,413.4428571
1502,575.7142857,270.4090909,406.8793103
1499.6,651.2,271.0277778,398.2575758
1501.076923,603.2837838,270.0405405,400.8658537
1501.918367,595.0705882,271.0125,410.1692308
1482,610.1269841,271.72,402.6764706
1508.4,612.5223881,269,401.6119403
1507.170732,590.7692308,270.7118644,406.2739726
1495.411765,584.9047619,272.4533333,400.797619
1502.666667,617.4096386,271.0166667,399.6190476
1504.105263,600.1851852,273.1492537,408.6885246
1507.111111,575.5185185,266.1186441,406.0151515
1510.521739,645.4366197,269.4117647,398.6615385
1512.736842,609.2873563,270.8832117,403.2535211
1513.542857,638.7526882,270.2478632,408.0588235
1508.604651,612.0212766,271.5735294,396.3939394
1512.526316,595.3934426,270.1818182,402.0135135
1509.027027,644.9027778,270.6689655,409.2131148
1511.209302,618.8307692,272.7837838,421.2711864
1511.555556,644.3484848,269.8289474,414.734104
1504.526316,622.6164384,271.5294118,404.4308943
1507.828571,615.6086957,272.75,397.6610169
1493.123288,584.3129771,270.1311475,396.6349206
1511.405405,564.5827338,271,397.8983051
1509.487179,621.9259259,269.2142857,398.28
1510.2,618.3970588,270.3013699,422.7439024
1501.459459,578.7846154,271.2465753,407.6333333
1513.567568,608.2419355,268.1129032,409.4769231
1509.5,601.2823529,269.7808219,411.6166667
1485.320755,656.3965517,271.260274,403.3611111
1511.793103,619.5671642,272.6119403,401.4
1491.818182,621.1411765,270.2173913,437.2976744
1489.135135,593.4342105,269.9784173,398.9411765
1509.692308,615.275,271.918239,415.8105263
1495.6,599,270.1428571,416.2608696
1510.571429,647.7662338,271.3214286,402.3076923
1503.028571,579.3013699,271.8059701,399.7540984
1513.666667,647.3968254,266.7808219,428.4470588
1510,577.9375,272.2,406.5645161
1512.117647,616.4390244,270.4285714,398.890411
1492.56,628.4933333,273.0869565,403.3650794
1508.482759,590.3770492,269.6515152,394.5684211
1511.485714,636.3896104,272.826087,393.4933333
1513.515152,649,270.734375,398.1506849
1511.111111,590.362069,272.862069,404.5774648
1509.707317,595.0705882,271.2405063,399.0163934
1506.914286,567.1954023,271.5454545,404.115942
1509.72093,598.7184466,269.0123457,403.765625
1512.133333,624.68,270.7901235,394.7857143
1500.888889,648.5425532,271.2337662,401.1774194
1503.460317,571.8142857,270.4461538,402.2266667
1507.043478,613.7888889,271.4864865,412.3333333
1511.957447,579.6930693,271.2727273,419.8598131
1510.878049,583.4938272,268.2403101,411.969697
1511.176471,575.6052632,269.4460432,404.2222222
1512.666667,580.6292135,270.7352941,411.8082192
1510.8,599.2159091,271.2647059,408.7272727
1513.333333,566.1410256,268.4078947,411.3088235
1513.555556,564.3880597,272.6153846,412.3125
1506.181818,574.8208092,269.9090909,395.0247934
1513.818182,595.1917098,270.0689655,396.8549618
1513.619048,545.0408163,269.8548387,412.4166667
1503.142857,593.6608696,,404.9259259
1500,565.4814815,,407.925
1514,570.7,,412.0972222
1486.903226,601.987013,,413.4782609
1512.736842,637.5897436,,407.8852459
1511.257143,566.0666667,,406.2318841
1511.360825,579.4269663,,399.0615385
1509.621053,646.4307692,,397.4285714
1512.956522,545.6388889,,402.2328767
1510.363636,557.1832461,,409.6266667
1510.977778,586.3563218,,410.9310345
1508.888889,559.702381,,387.1388889
1506.864865,554.1368421,,394
1507.818182,632.021978,,389.8562092
1507.714286,579.8051948,,399.4366197
1497.135135,588.1891892,,390.0561798
1506,551.8481013,,403.3333333
1511.142857,548.954023,,408.1764706
1488.444444,583.5942029,,410.8292683
1502.977778,562.9361702,,389.9361702
1513.058824,581.7411765,,412.3770492
1498.680851,595.775,269.56,404.5645161
1508.604651,589.0095238,269.9285714,405.3134328
1508.909091,624.0933333,270.7536232,408.4303797
1510.093023,600.5074627,270.25,401.78125
1503.166667,589,271.4578313,394.2698413
1512.634146,646.6629213,269.5465116,400.8939394
1514,634.2839506,270.7804878,396.4578313
1497.489362,573.8674699,270.2238806,406.2972973
1501.878788,594.1012658,270.1940299,410.7027027
1512.451613,589.6818182,273.5714286,408.15
1513.733333,601.4482759,269.5342466,399.7758621
1504.666667,615.3764706,271,406.7435897
1505.25,630.4651163,272.5797101,429.8536585
1509.870968,575.64,271,413.7752809
1510.444444,602.1086957,273.3291139,399.6756757
1509.243243,617.6666667,271.0338983,405.5875
1505.157895,650.0114943,272.0140845,408.5211268
1511.333333,622.9846154,272.0285714,405.4
1510,667.2142857,271,411.2063492
1480.054054,611.7301587,269.8709677,409.1754386
1509.692308,637.530303,269.7464789,409.6351351
1508.153846,664.5714286,270.6292135,400.245614
1512.444444,605.4666667,270.4965035,404.0923077
1504.683544,593.0909091,275.1273885,401.0322581
1507.643836,609.2738095,273.6129032,401.6625
1506.205128,592.8032787,267.9230769,396.1111111
1508.909091,633.1153846,271.7297297,398.8461538
1496.82716,580.8444444,267.9202454,401.4324324
1507.92,606.9206349,269.5882353,398.9673913
1509.574468,621.8607595,270.8131868,399.5142857
1510.347826,615.4367816,269.3538462,401.2207792
1508.046512,608.2658228,269.8421053,407.0655738
1510.96,571.6266667,270.0181818,412.1730769
1493.405063,647.0153846,270.2089552,410.7678571
1504.727273,603.2567568,269.3015873,402.983871
1505.135135,593.1891892,271.4675325,403.9944751
1509.333333,614.9659864,272.5679012,402.9572193
1509.157895,626.3657143,271.2876712,402.0454545
1501.529412,585.2873563,268.9677419,395.5657895
1504.933333,654.3943662,271.2567568,404.3181818
1502.333333,598.025,272.9333333,401.0422535
1507.931034,629.6296296,272.0188679,403.8
1504.04878,638.6746988,270.5333333,395.8225806
1503.333333,584.6842105,272.0377358,395.2459016
1509,602.7777778,270.2173913,410.5327103
1509.8,659.5671642,271.8088235,400.4758621
1487.257143,592.2625,274.6181818,405.5666667
1512.181818,588.5441176,271.7605634,404.0989011
1494.108108,671.5223881,269.7205882,402.29
1513.351351,632.5164835,273.3387097,401.2727273
1509.428571,596.7974684,268.8970588,408.8020833
1512.769231,613.4794521,273.64,415.4626866
1511.473684,612.3194444,267.971831,411.84
1507.454545,593.2898551,271.739726,401.3243243
1508.117647,617.9358974,270.1341463,415.5753425
1512.8,654.1578947,271.7941176,402.8474576
1511.953488,593.1126761,270.1428571,405.7605634
1512.47619,583.0428571,271.5362319,412.9361702
1497.547368,606.5285714,270.2777778,403.3225806
1506.648649,590.8333333,271.9473684,402.0941176
1512.105263,609.7575758,270.1547619,404.8292683
1513.714286,579.4285714,270.5205479,403
1510,607.1884058,271.9733333,391.2790698
1492.962963,604.75,270.7520661,401.5731707
1510.190476,593.7777778,269.6013072,406.7902098
1499.111111,608.9137931,271.72,405.962406
1489,631.3866667,271.9482759,408.625
1509.885714,592.6419753,271.0172414,410.971831
1511.517241,609.55,270.5263158,410.7634409
1512.486486,646.585034,269.2318841,402.0322581
1502.222222,586.0451128,270.7792208,397.6627907
1511.6,587.8028169,270.2739726,400.2307692
1512.702703,618.2547771,268.424,400.3478261
1507.945946,605.9455782,271.7284768,405.7205882
1513.764706,627.75,272.0434783,410.2207792
1500.352941,579.0277778,272.746988,414.3333333
1511.463415,647.5405405,269.9253731,415.037037
1507.142857,604.1948052,271.8059701,400.8153846
1507.647059,604.0273973,271,404.2121212
1485.692308,630.0519481,271.892562,402.8607595
1511.111111,626.5277778,273,404.42
1514,610.9358974,271.675,404.7877095
1514,596.6133333,272.0571429,397.0958084
1494.111111,616.8133333,269.8860759,403.5280899
1513,597.1733333,271.2753623,412.9275362
1511.268293,613.15,269.85,413.2698413
1511.037037,572.5675676,272.9384615,399.8918919
1513.614458,647.3815789,270.7391304,395.5
1500.2,611.590604,271.5068493,402.6811594
1509.428571,608.3037037,270.15625,405.28
1506.705882,611.0526316,269.7605634,405.3333333
1501.428571,606.7241379,271,395.4423077
1503.75,669.9264706,269.8166667,404.9651163
1502.842105,606.0875,269.3125,410.8275862
1509.294118,664.1369863,270.1147541,409.8658537
1510.717949,585.5857143,269.7808219,408.5652174
1508.857143,629.7857143,269.9529412,402.7413793
1504.857143,573.0441176,270.0405405,398.7575758
1511.953488,592.9512195,269.046875,399.7037037
1508.980392,584.1314286,272.3636364,406.3285714
1511.818182,591.9425287,272.1076923,404.1594203
1508.666667,635.6395349,271.0117647,398.7888889
1514,605.3255814,271,404.1789474
1496.662921,615.08,270.4488189,406.0989011
1499.297297,605.012987,268.9096774,394.369863
1513.2,600.5866667,270.3636364,412.6330275
1508.37037,633.4189189,271.5692308,396.0588235
1513.047619,627.52,271.84375,402.5409836
1512.608696,639.8591549,270.0217391,404.0405405
1512.139535,618.8072289,272.8701299,400.7681159
1512.344828,598.0555556,272.2162162,404
1512.25,610.8059701,270.2837838,418.9176471
1506.935065,602.5806452,271.296875,441.752
1509.661017,632.6461538,269.7285714,424.9919355
1512.25,653.1153846,271,405.1444444
1505.333333,595.8815789,269.057554,398.8641975
1505.351351,610.275,270.6774194,414.0375
1512.2,557,272.0714286,407.2142857
1506.97561,637.9076923,270.3898305,406.2244898
1510.571429,627.1447368,270.7142857,401.1791045
1511.75,613.2419355,269.9277108,400.2794118
1510.675325,627.6056338,269.9714286,397.9552239
1510.8,594.3614458,270.4626866,401.7878788
1512.486486,602.8333333,270.0181818,411.300578
1510.717949,643.2857143,270.4776119,407.2259887
1513.555556,592.1125,269.6911765,403.6103896
1494.5,625.5797101,272.5652174,411.202381
1495.376471,600.4225352,270.7391304,410.5263158
1512.451613,630.9146341,270.0463576,413.6714286
1491.655172,590.6666667,270.3032258,405
1482.205128,635.5176471,271,406.1298701
1502,630.53125,271.0140845,401.1969697
1475.142857,606.3448276,272.3714286,408.1896552
1458.432432,655.6486486,268.4842767,401.0547945
1510.972973,598.5555556,263.04,405.9868421
1510.266667,628.5365854,269.8730159,413.3975904
1499.272727,667.6206897,270.2058824,407.2345679
1506.909091,620.1447368,267.884058,401.5058824
1500.926829,591.1954887,271.4805195,396.3287671
1503.74359,575.5620915,270.7301587,394.5238095
1511.333333,649.9726027,270.7333333,403.4375
1514,612.15,269.8957055,417.6705882
1495.037037,609.3333333,271.3809524,423.012987
1489.172414,635.9157895,269.7633588,399.9014085
1511.538462,546.2409639,271,393.7285714
1512.588235,614.4848485,270.7391304,394.5
1504.04878,592.0657895,270.1311475,398.6582278
1512.105263,611.7349398,277.8113208,423.697479
1510.25,597.8375,272.1774194,393.2894737
1506,610.5555556,270.4444444,454.9615385
1509.586207,570.5194805,270.1,403.7017544
1503.090909,600.4666667,271.0273973,418.6545455
1510.903226,582.9242424,271.7105263,402.5128205
1512.62069,633.2807018,273.9508197,399
1510.756757,601.971831,271,412.9358974
1508.666667,622.1125,271.0123457,403.4382022
1473.483871,691.015625,268.5820896,412.525
1501.826087,582.4444444,271.8461538,410.5113636
1484.042553,624.4745763,271.6324786,393.9479167
1474.533333,620.952381,271.2758621,402.4868421
1512.30303,575.3661972,270.0555556,403.2266667
1510.421053,611.0645161,270.5584416,397.7012987
1508.514286,613.9,271.4390244,398.5535714
1505,618.6621622,270.4857143,386.5119048
1506.648649,584.3552632,270.4354839,396.1445783
1497.724138,615.1764706,270.3333333,397.6704545
1508.162162,563.6585366,271.8888889,409.52
1506.952381,638.8088235,270.734375,422.3541667
1503.6,610.2098765,269.7777778,412.1046512
1507.565217,623.8405797,271.8571429,416.1882353
1509.151515,657.36,271.9864865,411.4057971
1510.705882,604.2659574,273.7391304,401.1060606
1512.2,569.4375,273.2911392,398.2769231
1509.692308,607.3968254,271.5606061,394.7288136
1511.52381,570.7866667,270.5070423,401.5679012
1501.862069,593.7027027,268.4444444,407.2068966
1508.956522,594.7011494,271.2647059,399
1511,570.974359,270.4375,399.375
1504.526316,613.1176471,271.4935065,397.625
1510.888889,581.3294118,272.057971,398.3292683
1506.888889,622.943662,272.0588235,403.8192771
1513.8,573.175,271.2278481,403.0135135
1513.219512,623.2467532,271.3529412,398.0983607
1505.166667,627.6119403,269.1864407,398.0375
1512.27027,619.6,272.1029412,400.7307692
1505.272727,678.6119403,272.1818182,408.2115385
1507.733333,620.1818182,270.7575758,394.4942529
1497.438017,608.5757576,271.4931507,401.0595238
1499.857143,632.8441558,269.5277778,409.7222222
1501.137255,600.4842767,270.4067797,417.9122807
1501.487179,586.9716312,272.028169,404.2592593
1495.333333,619.7928994,269.8,402.2625
1498.969697,636.7619048,271.5142857,415.9318182
1511.176471,588.7702703,272.5352113,423.6493506
1492.315789,607.1794872,271.3064516,402.0641026
1510.8,655.2769231,262.0266667,406.6323529
1499.090909,595.6296296,272.7741935,403.2043011
1506.6,605.8987342,260.4883721,395.7745098
1504.693878,683.4189189,270.7662338,408.5384615
1502.765957,601.1355932,264.1594203,413.3424658
1506.186047,613.1641791,272.7142857,405.5
1510.756757,623.7272727,272.1230769,407.011976
1513.4,603.8266667,271.3653846,411.8502994
1509.878788,587.6984127,271.96,409.8493151
1513.515152,639.2125,271.8088235,412.7419355
1513.142857,636.5,272.6282051,411.2317073
1511.948718,579.4166667,269.3421053,405.7538462
1509.692308,600.1097561,271.5606061,410.5384615
1510,599.6506024,270.8023256,413.6701031
1510.093023,653.2173913,269.5955056,408.0606061
1509.636364,645.2073171,271.8333333,410.1666667
1510.6,623.6103896,271.45,413.3194444
1511.555556,612.5733333,270.3333333,441.2075472
1509.2,624.057971,270.7638889,408.6455696
1488.432099,577.961039,269.8875,401.7162162
1511.575758,588.7034483,269.9565217,404.238806
1508.064516,641.4904459,270.7352941,414.1714286
1504.62069,551.1355932,270.2676056,410.888
1507.6,607.5714286,271.5538462,402.988764
1510.470588,592.0724638,271.8709677,404.038674
1507.818182,610.71875,270.7017544,399.8666667
1507.69697,631.3076923,271.4337349,396.56
1490,608.1446541,271,406.0921053
1512.5,627.8787879,271,396.8541667
1475.548387,577.4383562,270.1,400.3088235
1505.714286,658.1625,270.8055556,403.4383562
1503.333333,610.6129032,270.2058824,409.7142857
1505.783784,614.8170732,269.5921053,402.5072464
1509,614.44,270.7096774,401.8550725
1474.533333,626.5384615,270.345679,402.5301205
1507.945946,629.5,271.4931507,390.9354839
1510.923077,631.3561644,268.6857143,393.4941176
1510.833333,608.7297297,273.4459459,403.9487179
1510.888889,621.6388889,271.6835443,403.1294118
1507.297297,608.0273973,272.375,406.1868132
1503.877551,610.8987342,269.6702128,412.4848485
1507.828571,634.8571429,270.5584416,400.5393258
1510.307692,653.0384615,269.2459016,417.3947368
1493.744681,606.8461538,272.40625,419.0722892
1507.290323,625.25,270.5443038,423.3026316
1511.189189,607.0285714,270.0136986,405.4235294
1507.818182,618.1774194,269.3333333,416.3142857
1488.974359,589.9558824,273.7692308,418.6578947
1491.913043,665.1016949,270.1166667,409.4390244
1499.473684,624.4615385,273.3606557,402.3157895
1508.057143,580.0786517,270.2987013,400.0238095
1511.411765,608.2121212,271.96,406.0153846
1504.608696,600.2444444,269.2638889,395.1123596
1504.4,616.637037,270.4626866,401.6176471
1500.378378,542.96,271.8208955,435.4059406
1502.380952,571.8831169,271,412.0597015
1508.971429,636.2926829,272.5211268,428.9727273
1507.230769,626.6065574,272.40625,410.5390947
1502,561.3614458,270.7462687,409.6424242
1503.073171,624.6909091,269.875,396.6463415
1502.2,637.28,268.9275362,397.097561
1470,599.8648649,271,404.3956044
1501.304348,582.6984127,269.5342466,395.6888889
1509.512195,687.5454545,270.3375,410.7676768
1512.857143,581.516129,270.3076923,408.7647059
1508.181818,581.3253012,269.1449275,400.797619
1510.619718,569.1139241,268.5076923,412.4117647
1513.783784,578.2608696,265.4683544,403.9467456
1514,582.557377,271.0131579,394.3037975
1509.428571,593.9324324,269.1948052,399.827957
1507.391304,642.8862275,271,402.2575758
1510.923077,641.9738562,271.2292994,398.5869565
1511.333333,593.1818182,272.0434783,404.0853659
1510.5,593.1230769,270.7410072,403.744186
1498.930233,579.8977273,271.9180328,403.1780822
1504.339623,613.3714286,271.2666667,403.3137255
1490.740741,590.1267606,269.84,403.8666667
1509.809524,630.3875,270.704918,404.1081081
1510.837209,585.8271605,270.2173913,401.4698795
1514,593.7580645,269.7185629,405.4086022
1512.074074,648.6447368,270.1239669,403.2076503
1510.444444,585.8607595,271,405.4662577
1498,622.5652174,270.5512821,403.5853659
1507.6,567.9047619,272,398.7831325
1501.891892,589.2467532,271.5373134,392.7864078
1512.956522,619.115942,269.7638889,397
1511.793103,560.1756757,270.6842105,399.9836066
1505.757576,612.5428571,271.2647059,406.8732394
1510.32,555.8333333,272.057971,404.3947368
1510.666667,607.1944444,270.7662338,405.5324675
1503.818182,572.4761905,269.56,408.0777778
1512.325581,587.3414634,272.0588235,414.4646465
1509.636364,575.9876543,271,408.1866667
1502.25,601.7777778,269.6307692,409.4794521
1513.666667,647.8571429,269.2285714,401.8690476
